#      time         order        pmv_1        ppd_1     
  6918.143532       1.0000     -0.44334       9.1006    
  6918.183163       1.0000     -0.46115       9.4392    
  6918.247383       1.0000     -0.45577       9.3355    
  6918.329109       1.0000     -0.44906       9.2078    
  6918.356065       1.0000     -0.44768       9.1818    
  6918.409978       1.0000     -0.44683       9.1658    
  6918.517803       1.0000     -0.44540       9.1391    
  6918.733454       1.0000     -0.44226       9.0805    
  6919.000000       1.0000     -0.43887       9.0179    
  6919.000000       1.0000     -0.43887       9.0179    
  6919.036623       1.0000     -0.43845       9.0101    
  6919.073245       1.0000     -0.43800       9.0017    
  6919.146490       1.0000     -0.43709       8.9850    
  6919.292981       1.0000     -0.43538       8.9537    
  6919.585961       1.0000     -0.43211       8.8941    
  6920.000000       1.0000     -0.42722       8.8059    
  6920.000000       1.0000     -0.42722       8.8059    
  6920.234385       1.0000     -0.42407       8.7496    
  6920.468769       1.0000     -0.42059       8.6881    
  6920.937538       1.0000     -0.41312       8.5573    
  6921.000000       1.0000     -0.41211       8.5399    
  6921.000000       1.0000     -0.41211       8.5399    
  6921.375015       1.0000     -0.40621       8.4387    
  6921.750030       1.0000     -0.40053       8.3426    
  6921.800024       1.0000     -0.39978       8.3300    
  6921.900012       1.0000     -0.39828       8.3050    
  6922.000000       1.0000     -0.39680       8.2803    
  6922.000000       1.0000     -0.39680       8.2803    
  6922.300012       1.0000     -0.39348       8.2253    
  6922.600024       1.0000     -0.39120       8.1879    
  6922.680019       1.0000     -0.39077       8.1808    
  6922.840010       1.0000     -0.39004       8.1689    
  6923.000000       1.0000     -0.38961       8.1618    
  6923.000000       1.0000     -0.38961       8.1618    
  6923.048002       1.0000     -0.38948       8.1597    
  6923.096004       1.0000     -0.38935       8.1577    
  6923.192008       1.0000     -0.38909       8.1534    
  6923.384016       1.0000     -0.38856       8.1448    
  6923.460819       1.0000     -0.38836       8.1415    
  6923.614425       1.0000     -0.38797       8.1351    
  6923.921637       1.0000     -0.38713       8.1215    
  6924.000000       1.0000     -0.38692       8.1180    
  6924.000000       1.0000     -0.38692       8.1180    
  6924.153606       1.0000     -0.38647       8.1108    
  6924.307212       1.0000     -0.38605       8.1039    
  6924.319501       1.0000     -0.38602       8.1035    
  6924.344078       1.0000     -0.38596       8.1026    
  6924.393232       1.0000     -0.38587       8.1010    
  6924.491540       1.0000     -0.38571       8.0985    
  6924.530863       1.0000     -0.38570       8.0983    
  6924.609510       1.0000     -0.38571       8.0986    
  6924.766802       1.0000     -0.38596       8.1025    
  6925.000000       1.0000     -0.38649       8.1111    
  6925.000000       1.0000     -0.38649       8.1111    
  6925.122885       1.0000     -0.38649       8.1111    
  6925.245770       1.0000     -0.38625       8.1072    
  6925.491540       1.0000     -0.38510       8.0886    
  6925.983080       1.0000     -0.38030       8.0117    
  6926.000000       1.0000     -0.38013       8.0091    
  6926.000000       1.0000     -0.38013       8.0091    
  6926.393232       1.0000     -0.37911       7.9928    
  6926.786464       1.0000     -0.38063       8.0170    
